orbit_type,sat_altitude_km,sat_lat,sat_lon,gs_lat,gs_lon,distance_km,elevation,doppler_hz,fspl_db,atm_loss_db,rx_power_dbm,visible,station,sin_elevation,cos_elevation,distance_log,rx_margin,orbit_type_enc
GEO,35786.0,27.500839553758652,133.9661884114231,28.61,77.2,5517.2383216564485,81.23553949438126,18711.383206552862,188.8580598023725,0.5,-86.35805980237251,1,Delhi,0.9883230855674582,0.1523728274149256,8.615813943706202,13.641940197627491,2
GEO,35786.0,27.500839553758652,133.9661884114231,19.07,72.87,6250.923651743861,80.09181691905793,21130.170644180613,189.9425088109304,0.5,-87.4425088109304,1,Mumbai,0.9850847609003988,0.1720697935193861,8.7406444796536,12.557491189069594,2
GEO,35786.0,27.500839553758652,133.9661884114231,13.08,80.27,5779.058141444406,80.8265385953005,19577.260199295095,189.2607661969611,0.5,-86.7607661969611,1,Chennai,0.9872102138861822,0.15942394299100238,8.662169020689257,13.2392338030389,2
GEO,35786.0,27.500839553758652,133.9661884114231,22.57,88.36,4602.234056817092,82.67173967196717,15663.610440203021,187.2829989590142,0.5,-84.78299895901421,1,Kolkata,0.9918316491274758,0.12755383094627867,8.434514391279015,15.217001040985792,2
LEO,982.7229217114339,-42.38341198164392,59.03836609780981,12.97,77.59,6440.357711477097,8.675742901411592,300521.58243060653,190.20182471475198,3.0,-90.20182471475198,1,Bangalore,0.15084231176630403,0.9885578369427847,8.770494621641506,9.798175285248021,0
LEO,982.7229217114339,-42.38341198164392,59.03836609780981,28.61,77.2,8110.569925226649,6.908606150789435,301792.7427908793,192.2046523792433,3.0,-92.2046523792433,1,Delhi,0.12028595525774914,0.9927392854963134,9.00104670731834,7.795347620756701,0
LEO,982.7229217114339,-42.38341198164392,59.03836609780981,19.07,72.87,6979.232443256927,8.014939236661638,301030.4511620807,190.8997781757435,3.0,-90.8997781757435,1,Mumbai,0.13943129760106063,0.9902317472436866,8.850837496528149,9.100221824256494,0
LEO,982.7229217114339,-42.38341198164392,59.03836609780981,13.08,80.27,6537.743760038543,8.548432686082556,300622.73184435116,190.33218281824054,3.0,-90.33218281824054,1,Chennai,0.14864538306050382,0.988890565277471,8.785500340379421,9.66781718175946,0
LEO,982.7229217114339,-42.38341198164392,59.03836609780981,22.57,88.36,7824.615013420403,7.158511188301622,301630.3799023931,191.8928844928359,3.0,-91.89288449283589,1,Kolkata,0.12461479427515039,0.9922051970473457,8.965157608284121,8.10711550716411,0
GEO,35786.0,55.489349442730514,-164.21217614251566,12.97,77.59,10491.793389245562,73.65983861952417,34548.48001761707,194.44061951319978,0.5,-91.94061951319978,1,Bangalore,0.959608323342931,0.28133941382424327,9.25844395662245,8.059380486800222,2
GEO,35786.0,55.489349442730514,-164.21217614251566,28.61,77.2,9005.86086366411,75.87434142052959,29969.256731842288,193.11412958159718,0.5,-90.61412958159718,1,Delhi,0.969762820729958,0.2440493219205398,9.105741884086333,9.385870418402817,2
GEO,35786.0,55.489349442730514,-164.21217614251566,19.07,72.87,10146.219398911795,74.17065020947713,33496.53765309702,194.14970990377464,0.5,-91.64970990377464,1,Mumbai,0.9620783916050445,0.2727731079242428,9.224954996092418,8.350290096225365,2
GEO,35786.0,55.489349442730514,-164.21217614251566,13.08,80.27,10334.210256351644,73.89244490330023,34069.79661237074,194.30917078712017,0.5,-91.80917078712017,1,Chennai,0.9607425787307513,0.2774413404916184,9.243311816016492,8.190829212879834,2
GEO,35786.0,55.489349442730514,-164.21217614251566,22.57,88.36,8986.50549916944,75.90348866122591,29908.671539388957,193.0954418090867,0.5,-90.59544180908671,1,Kolkata,0.9698868468699414,0.24355595716114786,9.10359061389776,9.404558190913292,2
MEO,16149.44827653422,-55.486629195613645,-85.83049427505223,12.97,77.59,15074.873351441725,46.97103781149007,106449.4020162827,197.5886983647239,1.5,-96.08869836472391,1,Bangalore,0.7310088678828723,0.6823679616428378,9.620850953677936,3.9113016352760894,1
MEO,16149.44827653422,-55.486629195613645,-85.83049427505223,28.61,77.2,16734.434164292605,43.980847608014756,112253.22657066863,198.4958455667736,1.5,-96.9958455667736,1,Delhi,0.6944178762842385,0.7195719651965938,9.725283556798152,3.004154433226404,1
MEO,16149.44827653422,-55.486629195613645,-85.83049427505223,19.07,72.87,15588.136361548544,46.013229313485766,108340.792548158,197.87950884592786,1.5,-96.37950884592786,1,Mumbai,0.7195001743610147,0.6944922599240898,9.654329563567293,3.620491154072141,1
MEO,16149.44827653422,-55.486629195613645,-85.83049427505223,13.08,80.27,15148.954389583929,46.830910168363324,106727.98332566528,197.63127808134263,1.5,-96.13127808134263,1,Chennai,0.7293378236776599,0.6841537392670851,9.625752800344463,3.8687219186573714,1
MEO,16149.44827653422,-55.486629195613645,-85.83049427505223,22.57,88.36,16323.539237759609,44.69283449005805,110898.44002853446,198.2799114710553,1.5,-96.7799114710553,1,Kolkata,0.7033058034902794,0.7108874360803491,9.700424729413063,3.2200885289447,1
GEO,35786.0,-53.62329156703464,158.34313168011744,12.97,77.59,10567.85261491927,73.54776595307473,34778.912990267745,194.50335987573592,0.5,-92.00335987573592,1,Bangalore,0.9590561776131864,0.2832159038295419,9.265666521876565,7.996640124264076,2
GEO,35786.0,-53.62329156703464,158.34313168011744,28.61,77.2,11984.625688864095,71.4844543157893,38996.607103420145,195.5961144095818,0.5,-93.09611440958179,1,Delhi,0.9482375281312353,0.31756194709625524,9.391463351501969,6.903885590418213,2
GEO,35786.0,-53.62329156703464,158.34313168011744,19.07,72.87,11412.98157800379,72.31131700516069,37312.152031673766,195.17160724616025,0.5,-92.67160724616025,1,Mumbai,0.9527215149763674,0.30384488625141504,9.342594337112855,7.328392753839751,2
GEO,35786.0,-53.62329156703464,158.34313168011744,13.08,80.27,10408.040453976204,73.78339675463289,34294.27857119955,194.37100435240836,0.5,-91.87100435240836,1,Chennai,0.9602127989537209,0.27926936947230907,9.250429981950052,8.128995647591637,2
GEO,35786.0,-53.62329156703464,158.34313168011744,22.57,88.36,10783.89361960307,73.23013870955603,35431.261492818274,194.67913682108443,0.5,-92.17913682108443,1,Kolkata,0.9574714015046487,0.2885281880522661,9.285901695038223,7.820863178915573,2
MEO,15699.749404983802,31.610989756227468,73.71835890694473,12.97,77.59,2110.208576516598,82.34473542156725,20781.135086246468,180.51013259708026,0.5,-78.01013259708026,1,Bangalore,0.991087511430869,0.13321240439901583,7.655015847570309,21.989867402919742,1
MEO,15699.749404983802,31.610989756227468,73.71835890694473,28.61,77.2,472.70493442819554,88.27539809345605,4694.88811263341,167.5154276369389,0.5,-65.01542763693891,1,Delhi,0.9995470297563217,0.030095436619444936,6.160584626654416,34.98457236306109,1
MEO,15699.749404983802,31.610989756227468,73.71835890694473,19.07,72.87,1397.0807892597945,84.91478887333639,13827.40339254435,176.9280553383719,0.5,-74.4280553383719,1,Mumbai,0.9960639771407043,0.08863720123425865,7.242855710294122,25.571944661628095,1
MEO,15699.749404983802,31.610989756227468,73.71835890694473,13.08,80.27,2166.52373348902,82.1429583566442,21325.4899072908,180.7388939396815,0.5,-78.2388939396815,1,Chennai,0.9906122359003221,0.1367018583800692,7.681340658301333,21.761106060318497,1
MEO,15699.749404983802,31.610989756227468,73.71835890694473,22.57,88.36,1761.0783648534016,83.59975019101509,17389.829343548703,178.93919855553008,0.5,-76.43919855553008,1,Kolkata,0.9937674331478005,0.1114732650227481,7.47424928045232,23.560801444469917,1
MEO,15486.654715769297,25.727561209505623,150.79639186129947,12.97,77.59,7722.172041558285,63.49759747390467,69612.71289911302,191.77841438100245,0.5,-89.27841438100245,1,Bangalore,0.8949156508526902,0.4462353390968783,8.95198044484041,10.721585618997551,1
MEO,15486.654715769297,25.727561209505623,150.79639186129947,28.61,77.2,7167.16175488317,65.16548949303927,65519.80978111161,191.1305690434407,0.5,-88.63056904344069,1,Delhi,0.907524668675219,0.4199987806481514,8.877404520650595,11.369430956559313,1
MEO,15486.654715769297,25.727561209505623,150.79639186129947,19.07,72.87,7932.860062145104,62.8767298784241,71121.40165940418,192.0122207865217,0.5,-89.51222078652171,1,Mumbai,0.8900277160785346,0.45590642089361655,8.978894963175485,10.48777921347829,1
MEO,15486.654715769297,25.727561209505623,150.79639186129947,13.08,80.27,7449.770639896583,64.3103732865517,67625.36652837126,191.46648296286966,0.5,-88.96648296286966,1,Chennai,0.9011555196656728,0.4334959392844312,8.916072747620749,11.033517037130338,1
MEO,15486.654715769297,25.727561209505623,150.79639186129947,22.57,88.36,6285.511354152038,67.90942393505239,58667.21075760127,189.99043722568084,0.5,-87.49043722568084,1,Kolkata,0.9265904992146451,0.3760718638307774,8.74616156214821,12.509562774319164,1
LEO,1029.8769677165665,29.001749400925135,-90.36400067814353,12.97,77.59,15171.938550162626,3.883302224554734,303302.0337057539,197.6444464217899,3.0,-97.6444464217899,0,Bangalore,0.06772453149504745,0.9977040582426115,9.627268761570598,2.355553578210106,0
LEO,1029.8769677165665,29.001749400925135,-90.36400067814353,28.61,77.2,13473.93194028149,4.370891302210159,303115.8464266921,196.61351190710604,3.0,-96.61351190710604,0,Delhi,0.07621247295781076,0.9970916000878028,9.508586344950453,3.3864880928939556,0
LEO,1029.8769677165665,29.001749400925135,-90.36400067814353,19.07,72.87,14374.871940409184,4.097911528051351,303222.7900739213,197.17570460965177,3.0,-97.17570460965177,0,Mumbai,0.07146108685864072,0.997443388401057,9.573306520550124,2.824295390348226,0
LEO,1029.8769677165665,29.001749400925135,-90.36400067814353,13.08,80.27,15228.837333476056,3.8688373708449286,303307.2217376837,197.67695987679969,3.0,-97.67695987679969,0,Chennai,0.06747264964833398,0.9977211241371173,9.631011765167433,2.3230401232003146,0
LEO,1029.8769677165665,29.001749400925135,-90.36400067814353,22.57,88.36,14278.94135131725,4.125347899516591,303212.3525815184,197.11754511692033,3.0,-97.11754511692033,0,Kolkata,0.07193870941787596,0.9974090545444685,9.566611128834529,2.8824548830796743,0
GEO,35786.0,25.684068925643302,-58.90398612525712,12.97,77.59,13639.452427761586,69.13618812467112,43734.960015061035,196.71956362886453,0.5,-94.21956362886453,1,Bangalore,0.9344296043764839,0.35614788285880317,9.5207951000381,5.780436371135465,2
GEO,35786.0,25.684068925643302,-58.90398612525712,28.61,77.2,12371.367939031426,70.92952103106319,40122.564448926896,195.87197939134683,0.5,-93.37197939134683,1,Delhi,0.9451173822070392,0.32673098085445357,9.423220873019343,6.628020608653173,2
GEO,35786.0,25.684068925643302,-58.90398612525712,19.07,72.87,12809.938085574824,70.30469032419498,41385.833364625105,196.17456553433462,0.5,-93.67456553433462,1,Mumbai,0.941498136814729,0.3370181870083478,9.458054622933572,6.325434465665381,2
GEO,35786.0,25.684068925643302,-58.90398612525712,13.08,80.27,13841.839041482215,68.85378838142002,44299.99683073778,196.8475008165873,0.5,-94.34750081658731,1,Chennai,0.9326628778185163,0.3607491598594281,9.535523341189826,5.6524991834126865,2
GEO,35786.0,25.684068925643302,-58.90398612525712,22.57,88.36,13593.884998790169,69.19991770731328,43607.29986353364,196.69049675231528,0.5,-94.19049675231528,1,Kolkata,0.9348251663626139,0.3551083050776356,9.517448897949526,5.809503247684717,2
MEO,17871.69452840436,-47.35441399682877,-96.44417324228189,12.97,77.59,16151.563133462218,47.89426799375063,104598.13176291443,198.18791610740493,1.5,-96.68791610740493,1,Bangalore,0.7419087661869235,0.6705008446340668,9.689834024012345,3.3120838925950693,1
MEO,17871.69452840436,-47.35441399682877,-96.44417324228189,28.61,77.2,17859.50265956809,45.01954993553424,110271.01294532322,199.0610121360651,1.5,-97.5610121360651,1,Delhi,0.7073480124501246,0.7068654675982258,9.790346998467147,2.438987863934898,1
MEO,17871.69452840436,-47.35441399682877,-96.44417324228189,19.07,72.87,16723.82045937315,46.90036831872025,106589.9764659943,198.49033485058646,1.5,-96.99033485058646,1,Mumbai,0.7301666689452767,0.68326907991022,9.724649150073228,3.009665149413536,1
MEO,17871.69452840436,-47.35441399682877,-96.44417324228189,13.08,80.27,16191.69040589256,47.82353655023314,104740.92990131004,198.20946874670352,1.5,-96.70946874670352,1,Chennai,0.7410804700739003,0.67141621731609,9.692315209882027,3.2905312532964786,1
MEO,17871.69452840436,-47.35441399682877,-96.44417324228189,22.57,88.36,17225.97137264709,46.05400279914422,108260.89015166654,198.74729934373403,1.5,-97.24729934373403,1,Kolkata,0.7199942147536996,0.6939800650747855,9.754231537672602,2.752700656265972,1
GEO,35786.0,2.725684130869915,-2.99539264348752,12.97,77.59,8919.853388016598,76.00391698101451,29699.862955677123,193.03077924323134,0.5,-90.53077924323134,1,Bangalore,0.9703122628091553,0.24185556152831536,9.096146892300156,9.469220756768664,2
GEO,35786.0,2.725684130869915,-2.99539264348752,28.61,77.2,8905.618969276462,76.02537614376142,29655.233633702694,193.0169071152966,0.5,-90.51690711529659,1,Delhi,0.9704027776515871,0.2414921305676115,9.094549983722226,9.48309288470341,2
GEO,35786.0,2.725684130869915,-2.99539264348752,19.07,72.87,8423.530198852553,76.75448156492264,28136.458437946465,192.53350766442628,0.5,-90.03350766442628,1,Mumbai,0.9733971830935721,0.22912425438067155,9.038902990918292,9.966492335573719,2
GEO,35786.0,2.725684130869915,-2.99539264348752,13.08,80.27,9209.973327896532,75.56742505221632,30606.73650711155,193.30879237056996,0.5,-90.80879237056996,1,Chennai,0.9684416144234395,0.2492405253022113,9.128150805304587,9.191207629430039,2
GEO,35786.0,2.725684130869915,-2.99539264348752,22.57,88.36,10030.260227850473,74.34264039229316,33141.74552779828,194.04986893341157,0.5,-91.54986893341157,1,Kolkata,0.9628928647872533,0.2698839212361423,9.213461518910707,8.450131066588426,2
LEO,1096.9453786691495,-10.499751467446586,-172.068872032286,12.97,77.59,12449.448975715124,5.035439190401644,302826.7421090704,195.92662751247562,3.0,-95.92662751247562,1,Bangalore,0.08777190289758696,0.9961405990429948,9.42951196354906,4.073372487524381,0
LEO,1096.9453786691495,-10.499751467446586,-172.068872032286,28.61,77.2,12579.481028601138,4.983652167013035,302850.7356377234,196.0168794107624,3.0,-96.01687941076241,0,Delhi,0.08687150143477473,0.9962195251240903,9.439901767091053,3.9831205892375863,0
LEO,1096.9453786691495,-10.499751467446586,-172.068872032286,19.07,72.87,13003.972530967962,4.821749571461845,302924.15105531894,196.30514578975414,3.0,-96.30514578975414,0,Mumbai,0.08405610761090238,0.996461023208286,9.473087065690438,3.6948542102458646,0
LEO,1096.9453786691495,-10.499751467446586,-172.068872032286,13.08,80.27,12162.340584919844,5.153674698130159,302771.0350587977,195.72396813892735,3.0,-95.72396813892735,1,Chennai,0.08982734920002741,0.9959573521670977,9.406181836946352,4.276031861072653,0
LEO,1096.9453786691495,-10.499751467446586,-172.068872032286,22.57,88.36,11426.660520702033,5.4835207308330025,302608.8121299077,195.18201141977516,3.0,-95.18201141977516,1,Kolkata,0.09555945518846137,0.9954237241115386,9.343792056985565,4.817988580224835,0
GEO,35786.0,2.780247751148707,113.35970321088661,12.97,77.59,4093.0624468255164,83.47508740421705,13954.404386526554,186.264592333305,0.5,-83.76459233330499,1,Bangalore,0.9935225402277198,0.11363521487399474,8.317293019359795,16.23540766669501,2
GEO,35786.0,2.780247751148707,113.35970321088661,28.61,77.2,4782.941215879139,82.387306769375,16268.05029235185,187.6175257862438,0.5,-85.11752578624379,1,Delhi,0.9911862160232431,0.13247597957941246,8.473020007904292,14.882474213756211,2
GEO,35786.0,2.780247751148707,113.35970321088661,19.07,72.87,4758.60664880062,82.42558768546469,16186.723682558631,187.5732210622496,0.5,-85.07322106224959,1,Mumbai,0.9912745057011388,0.13181371077002144,8.467920307004265,14.926778937750413,2
GEO,35786.0,2.780247751148707,113.35970321088661,13.08,80.27,3814.006909521752,83.91648451635602,13014.096788987043,185.65125443067637,0.5,-83.15125443067637,1,Chennai,0.9943684761177066,0.10597798688100198,8.246697754862854,16.848745569323626,2
GEO,35786.0,2.780247751148707,113.35970321088661,22.57,88.36,3479.543703652955,84.44647501616797,11884.04330543484,184.85407083449007,0.5,-82.35407083449007,1,Kolkata,0.9953062261610799,0.0967755969497951,8.154943797246725,17.645929165509926,2
LEO,1097.9865058106557,13.854083490798686,69.22040116609782,12.97,77.59,910.5436226768657,50.33159529552925,194056.40613595757,173.2096400605076,1.5,-71.70964006050761,1,Bangalore,0.769751681407767,0.6383434412367026,6.815139451094087,28.29035993949239,0
LEO,1097.9865058106557,13.854083490798686,69.22040116609782,28.61,77.2,1835.9051933367289,30.88207181951385,260900.5683368527,179.30062992804122,1.5,-77.80062992804122,1,Delhi,0.5132727334549112,0.858225553739647,7.515837474376902,22.199370071958782,0
LEO,1097.9865058106557,13.854083490798686,69.22040116609782,19.07,72.87,698.3601407808337,57.542126649083976,163150.52564800894,170.90521379799173,1.5,-69.40521379799173,1,Mumbai,0.8437862666668352,0.5366793606842399,6.550165832414506,30.594786202008265,0
LEO,1097.9865058106557,13.854083490798686,69.22040116609782,13.08,80.27,1197.8612289311452,42.509070688255335,224099.7932719585,175.59175508835753,1.5,-74.09175508835753,1,Chennai,0.6757069200128254,0.7371703726051266,7.089127409322687,25.90824491164247,0
LEO,1097.9865058106557,13.854083490798686,69.22040116609782,22.57,88.36,2238.7473588470907,26.12549423330185,272940.84661240474,181.02372665095803,3.0,-81.02372665095803,1,Kolkata,0.44033871112510553,0.8978317322776472,7.714118352259264,18.976273349041975,0
LEO,1065.8768317274566,15.020143144272964,173.2132380424066,12.97,77.59,10224.572545369267,5.951393185025961,302361.505084603,194.21652813460298,3.0,-94.21652813460298,1,Bangalore,0.10368472413866445,0.9946102140940888,9.2326469740005,5.7834718653970185,0
LEO,1065.8768317274566,15.020143144272964,173.2132380424066,28.61,77.2,9782.78071419413,6.218098550682828,302211.5070826634,193.8328712951901,3.0,-93.8328712951901,1,Delhi,0.10831338202257987,0.9941167996140245,9.188481264421046,6.1671287048098975,0
LEO,1065.8768317274566,15.020143144272964,173.2132380424066,19.07,72.87,10512.787379411977,5.789355647638336,302449.4376024342,194.45798253933003,3.0,-94.45798253933003,1,Mumbai,0.1008714675014071,0.9948994657974808,9.26044275855859,5.5420174606699675,0
LEO,1065.8768317274566,15.020143144272964,173.2132380424066,13.08,80.27,9941.635113857054,6.119501350725833,302267.7223339725,193.97278130613205,3.0,-93.97278130613205,1,Chennai,0.10660250080020509,0.994301718203857,9.204587366514986,6.027218693867951,0
LEO,1065.8768317274566,15.020143144272964,173.2132380424066,22.57,88.36,8857.881116028037,6.861462876333016,301822.72809564986,192.97022186508087,3.0,-92.97022186508087,1,Kolkata,0.11946908342797286,0.9928379213672693,9.089175750751838,7.029778134919127,0
MEO,14594.705712525853,30.816194645158077,75.42945863997343,12.97,77.59,1996.7373828957407,82.20959005883917,21145.759602351278,180.03004389829425,0.5,-77.53004389829425,1,Bangalore,0.9907705424081782,0.13554974104071332,7.599770510577384,22.469956101705748,1
MEO,14594.705712525853,30.816194645158077,75.42945863997343,28.61,77.2,299.0159171856683,88.82628989842344,3195.4529941941814,163.5375110661642,0.5,-61.0375110661642,1,Delhi,0.9997901875587709,0.02048367303970629,5.703835530534274,38.9624889338358,1
MEO,14594.705712525853,30.816194645158077,75.42945863997343,19.07,72.87,1331.2199625251856,84.7883285646792,14170.329407871066,176.50862135153105,0.5,-74.00862135153105,1,Mumbai,0.9958659156461661,0.09083544492225042,7.194601974497636,25.991378648468952,1
MEO,14594.705712525853,30.816194645158077,75.42945863997343,13.08,80.27,2033.645883349319,82.06740580692657,21529.24812707191,180.18913155939015,0.5,-77.68913155939015,1,Chennai,0.9904311140665804,0.13800800081456352,7.6180770696385025,22.310868440609852,1
MEO,14594.705712525853,30.816194645158077,75.42945863997343,22.57,88.36,1576.2202075389105,83.8359786379402,16750.509615631527,177.97596274034711,0.5,-75.47596274034711,1,Kolkata,0.9942185856933541,0.10737506163866364,7.363419214208303,24.524037259652886,1
MEO,19614.646851876423,5.5548107075719315,-173.73887177861968,12.97,77.59,11873.92824763211,58.81095253795381,80786.70448954022,195.51551332538327,1.5,-94.01551332538327,1,Bangalore,0.8554632694605355,0.5178634903175655,9.382184586579923,5.984486674616733,1
MEO,19614.646851876423,5.5548107075719315,-173.73887177861968,28.61,77.2,11545.120324884374,59.519065126851075,79131.25403405308,195.27159419206407,1.5,-93.77159419206407,1,Delhi,0.8617979957401801,0.5072516284234172,9.354104756914609,6.228405807935928,1
MEO,19614.646851876423,5.5548107075719315,-173.73887177861968,19.07,72.87,12230.152996830804,58.05557579907472,82539.04226944031,195.7722627211447,1.5,-94.2722627211447,1,Mumbai,0.848561708574877,0.5290964248041046,9.411741500347954,5.727737278855301,1
MEO,19614.646851876423,5.5548107075719315,-173.73887177861968,13.08,80.27,11585.637315377764,59.431244213631075,79337.22655018888,195.30202349950844,1.5,-93.80202349950844,1,Chennai,0.8610194866259449,0.5085719650653133,9.357607757512765,6.1979765004915635,1
MEO,19614.646851876423,5.5548107075719315,-173.73887177861968,22.57,88.36,10576.513472463183,61.66578420034627,74039.77253444499,194.51047545978264,0.5,-92.01047545978264,1,Kolkata,0.8801940813079494,0.47461392650285245,9.266485656284093,7.98952454021736,1
MEO,16522.095092921903,-5.269405957810072,-65.34284350476138,12.97,77.59,15861.47845100852,46.16865719654491,108035.91216297077,198.03049823151673,1.5,-96.53049823151673,1,Bangalore,0.72138149350264,0.6925378984805818,9.67171175353526,3.469501768483269,1
MEO,16522.095092921903,-5.269405957810072,-65.34284350476138,28.61,77.2,15295.322163408795,47.20803941753905,105976.78178516055,197.71479749907252,1.5,-96.21479749907252,1,Delhi,0.733825192614763,0.6793383447766702,9.63536769700772,3.7852025009274826,1
MEO,16522.095092921903,-5.269405957810072,-65.34284350476138,19.07,72.87,15237.251802323355,47.31667156544204,105759.54485265474,197.68175781127056,1.5,-96.18175781127056,1,Mumbai,0.7351118906701928,0.6779458003375304,9.631564111527174,3.8182421887294424,1
MEO,16522.095092921903,-5.269405957810072,-65.34284350476138,13.08,80.27,16146.253326237616,45.65914556532229,109032.36685139935,198.1850601620177,1.5,-96.68506016201769,1,Chennai,0.7151945506977176,0.6989254285346111,9.68950524150802,3.3149398379823083,1
MEO,16522.095092921903,-5.269405957810072,-65.34284350476138,22.57,88.36,16598.209533659472,44.8683276441428,110561.8684608634,198.42484977622357,1.5,-96.92484977622357,1,Kolkata,0.7054799018737842,0.7087299260311757,9.717110354756592,3.0751502237764328,1
LEO,1062.6829861001597,-25.730634584894872,128.06819336310963,12.97,77.59,6953.565280792591,8.689033687328239,300510.9372073004,190.8677756451525,3.0,-90.8677756451525,1,Bangalore,0.1510716214649357,0.9885228197608567,8.847153597845114,9.132224354847494,0
LEO,1062.6829861001597,-25.730634584894872,128.06819336310963,28.61,77.2,8124.866173009055,7.45163910571818,301432.6226339291,192.21994924738033,3.0,-92.21994924738033,1,Delhi,0.1296893100127052,0.991554679716872,9.002807607424739,7.7800507526196725,0
LEO,1062.6829861001597,-25.730634584894872,128.06819336310963,19.07,72.87,7769.622072915144,7.788252669856024,301195.7961879904,191.83162281141284,3.0,-91.83162281141284,1,Mumbai,0.13551243696031823,0.9907756453552317,8.958105501021233,8.168377188587158,0
LEO,1062.6829861001597,-25.730634584894872,128.06819336310963,13.08,80.27,6736.348730507543,8.964734299016296,300286.4695528686,190.59211615769297,3.0,-90.59211615769297,1,Chennai,0.15582651070965606,0.9877844393186468,8.815421763092484,9.40788384230703,0
LEO,1062.6829861001597,-25.730634584894872,128.06819336310963,22.57,88.36,6866.277065793468,8.797776360188848,300423.2326894934,190.75805140003075,3.0,-90.75805140003075,1,Kolkata,0.15294748318733728,0.988234318057544,8.834522955235526,9.241948599969248,0
GEO,35786.0,38.2598088918251,110.48225127575779,12.97,77.59,4292.38085459932,83.16028723542037,14624.520019659049,186.6775899031063,0.5,-84.17758990310631,1,Bangalore,0.9928832016156742,0.11909218257051342,8.364829779546833,15.822410096893691,2
GEO,35786.0,38.2598088918251,110.48225127575779,28.61,77.2,3248.6950234880437,84.81284031051037,11102.273651727028,184.25780378415243,0.5,-81.75780378415243,1,Delhi,0.9959046848848785,0.09040939455803769,8.08631643199388,18.24219621584757,2
GEO,35786.0,38.2598088918251,110.48225127575779,19.07,72.87,4202.780738622341,83.30174998189669,14323.44145001921,186.494359585252,0.5,-83.994359585252,1,Mumbai,0.9931742125432521,0.11664040268745286,8.343739575218608,16.005640414748,2
GEO,35786.0,38.2598088918251,110.48225127575779,13.08,80.27,4088.190691051402,83.48278680815241,13938.009292950443,186.2542478207258,0.5,-83.7542478207258,1,Chennai,0.9935378015515656,0.11350170433998731,8.31610235440844,16.245752179274206,2
GEO,35786.0,38.2598088918251,110.48225127575779,22.57,88.36,2733.4710504709556,85.632011835132,9352.687573141016,182.75791449584025,0.5,-80.25791449584025,1,Kolkata,0.9970954604409022,0.07616195092134377,7.913693295958417,19.742085504159746,2
LEO,1041.6009828290682,29.53994825953029,-85.76848437054336,12.97,77.59,14962.333164714659,3.982214025746773,303266.03950480995,197.52361133905268,3.0,-97.52361133905268,0,Bangalore,0.06944680275353816,0.9975856562658222,9.613358031839077,2.476388660947322,0
LEO,1041.6009828290682,29.53994825953029,-85.76848437054336,28.61,77.2,13300.815051168207,4.477754934766336,303072.10697446804,196.5011900130449,3.0,-96.50119001304489,0,Delhi,0.07807203703758532,0.9969477203107503,9.495655774911308,3.4988099869551093,0
LEO,1041.6009828290682,29.53994825953029,-85.76848437054336,19.07,72.87,14144.741674293084,4.211587427470292,303179.09214899625,197.03552532768083,3.0,-97.03552532768083,0,Mumbai,0.07343989127291009,0.9972996452269615,9.557168916033257,2.96447467231917,0
LEO,1041.6009828290682,29.53994825953029,-85.76848437054336,13.08,80.27,15044.916708322327,3.9604248758034677,303274.0462430139,197.57142067577973,3.0,-97.57142067577973,0,Chennai,0.06906742348977417,0.9976119942204404,9.618861918302793,2.428579324220266,0
LEO,1041.6009828290682,29.53994825953029,-85.76848437054336,22.57,88.36,14186.770713679523,4.199155079164167,303183.9293687709,197.06129591560432,3.0,-97.06129591560432,0,Kolkata,0.0732234900716307,0.9973155571341148,9.560135655182123,2.938704084395681,0
MEO,15609.55560468433,-42.22231425281468,14.937886593336884,12.97,77.59,8849.98345120395,60.44852597108268,76940.02387502723,192.9624740929711,0.5,-90.46247409297109,1,Bangalore,0.869912955730018,0.49320528125017454,9.088283856257938,9.537525907028908,1
MEO,15609.55560468433,-42.22231425281468,14.937886593336884,28.61,77.2,10129.89666609735,57.018249727823424,84922.01263346666,194.13572522485583,1.5,-92.63572522485583,1,Delhi,0.8388440026473956,0.5443718758555555,9.223345109228424,7.3642747751441675,1
MEO,15609.55560468433,-42.22231425281468,14.937886593336884,19.07,72.87,9035.165890017468,59.93676517377656,78149.0563394182,193.14234753749207,1.5,-91.64234753749207,1,Mumbai,0.8654730485028678,0.5009554893552448,9.108990236208381,8.357652462507929,1
MEO,15609.55560468433,-42.22231425281468,14.937886593336884,13.08,80.27,9054.914316125785,59.88249847610072,78276.89722839804,193.16131182243595,1.5,-91.66131182243595,1,Chennai,0.8649981891337984,0.5017749822333208,9.111173338839654,8.338688177564052,1
MEO,15609.55560468433,-42.22231425281468,14.937886593336884,22.57,88.36,10408.013799685514,56.30575655064199,86542.69066293552,194.37098210840145,1.5,-92.87098210840145,1,Kolkata,0.8320098635739224,0.55476083758292,9.250427421260147,7.129017891598551,1
GEO,35786.0,37.4225967468719,85.29556591757967,12.97,77.59,2824.6413951885575,85.48691711597702,9662.730344307032,183.0428913093612,0.5,-80.54289130936121,1,Bangalore,0.9968993924412172,0.07868672918816802,7.946490660354906,19.45710869063879,2
GEO,35786.0,37.4225967468719,85.29556591757967,28.61,77.2,1235.781839784636,88.02221653751161,4238.070968214634,175.86246109749322,0.5,-73.36246109749322,1,Delhi,0.999404284229003,0.03451197856852308,7.120267994498188,26.637538902506776,2
